policy_id,x,n,t,OIS,OID,k,delta,surrender_value
9832,227,137,13,2000.0,1000.0,2.0,0.25,90.88596002117333
9832,227,137,34,2000.0,1000.0,2.0,0.25,238.08286166643018
9832,227,137,68,2000.0,1000.0,2.0,0.25,477.75023535207947
9832,227,137,102,2000.0,1000.0,2.0,0.25,719.2687178926446
9832,227,137,137,2000.0,1000.0,2.0,0.25,970.0
9833,671,162,16,1000.0,5000.0,0.2,0.0,428.58568500800294
9833,671,162,40,1000.0,5000.0,0.2,0.0,1000.0
9833,671,162,81,1000.0,5000.0,0.2,0.0,1000.0
9833,671,162,121,1000.0,5000.0,0.2,0.0,1000.0
9833,671,162,162,1000.0,5000.0,0.2,0.0,1000.0
9834,481,299,29,1000.0,1000.0,1.0,0.0,93.12854173208419
9834,481,299,74,1000.0,1000.0,1.0,0.0,237.4772573787924
9834,481,299,149,1000.0,1000.0,1.0,0.0,476.853209222877
9834,481,299,224,1000.0,1000.0,1.0,0.0,717.5484498834522
9834,481,299,299,1000.0,1000.0,1.0,0.0,970.0000000000001
9835,440,93,9,1000.0,2000.0,0.5,0.0,185.2876386358406
9835,440,93,23,1000.0,2000.0,0.5,0.0,474.4149769151275
9835,440,93,46,1000.0,2000.0,0.5,0.0,952.0369352714848
9835,440,93,69,1000.0,2000.0,0.5,0.0,1000.0
9835,440,93,93,1000.0,2000.0,0.5,0.0,1000.0
9836,336,328,32,4000.0,1000.0,4.0,0.75,119.21614851929317
9836,336,328,82,4000.0,1000.0,4.0,0.75,305.24626659383927
9836,336,328,164,4000.0,1000.0,4.0,0.75,595.8211260721379
9836,336,328,246,4000.0,1000.0,4.0,0.75,839.9175002801608
9836,336,328,328,4000.0,1000.0,4.0,0.75,969.9999999999999
9837,269,180,18,5000.0,1000.0,5.0,1.0,96.72794767206648
9837,269,180,45,5000.0,1000.0,5.0,1.0,242.35306305507592
9837,269,180,90,5000.0,1000.0,5.0,1.0,485.83937482804413
9837,269,180,135,5000.0,1000.0,5.0,1.0,730.0947670414241
9837,269,180,180,5000.0,1000.0,5.0,1.0,970.0
9838,573,243,24,1000.0,1000.0,1.0,0.0,94.23661811593554
9838,573,243,60,1000.0,1000.0,1.0,0.0,234.63877731759712
9838,573,243,121,1000.0,1000.0,1.0,0.0,472.125183787103
9838,573,243,182,1000.0,1000.0,1.0,0.0,713.7825721504619
9838,573,243,243,1000.0,1000.0,1.0,0.0,970.0
9839,607,104,10,1000.0,4000.0,0.25,0.0,358.8641879214252
9839,607,104,26,1000.0,4000.0,0.25,0.0,937.421007379873
9839,607,104,52,1000.0,4000.0,0.25,0.0,1000.0
9839,607,104,78,1000.0,4000.0,0.25,0.0,1000.0
9839,607,104,104,1000.0,4000.0,0.25,0.0,1000.0
9840,453,405,40,1000.0,4000.0,0.25,0.0,315.29235647770724
9840,453,405,101,1000.0,4000.0,0.25,0.0,802.3004254182906
9840,453,405,202,1000.0,4000.0,0.25,0.0,1000.0
9840,453,405,303,1000.0,4000.0,0.25,0.0,1000.0
9840,453,405,405,1000.0,4000.0,0.25,0.0,1000.0
9841,434,350,35,4000.0,1000.0,4.0,0.75,176.99733481058686
9841,434,350,87,4000.0,1000.0,4.0,0.75,430.9420064861185
9841,434,350,175,4000.0,1000.0,4.0,0.75,799.0633857448958
9841,434,350,262,4000.0,1000.0,4.0,0.75,1011.5859081394365
9841,434,350,350,4000.0,1000.0,4.0,0.75,970.0
9842,449,318,31,4000.0,1000.0,4.0,0.75,160.37592955405094
9842,449,318,79,4000.0,1000.0,4.0,0.75,398.5029181743126
9842,449,318,159,4000.0,1000.0,4.0,0.75,741.0599691731938
9842,449,318,238,4000.0,1000.0,4.0,0.75,953.4436359443293
9842,449,318,318,4000.0,1000.0,4.0,0.75,970.0000000000001
9843,224,373,37,1000.0,5000.0,0.2,0.0,454.6090238403522
9843,224,373,93,1000.0,5000.0,0.2,0.0,1000.0
9843,224,373,186,1000.0,5000.0,0.2,0.0,1000.0
9843,224,373,279,1000.0,5000.0,0.2,0.0,1000.0
9843,224,373,373,1000.0,5000.0,0.2,0.0,1000.0
9844,629,167,16,1000.0,3000.0,0.3333333333333333,0.0,257.1232932861087
9844,629,167,41,1000.0,3000.0,0.3333333333333333,0.0,663.662024096756
9844,629,167,83,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9844,629,167,125,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9844,629,167,167,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9845,725,168,16,1000.0,4000.0,0.25,0.0,313.9110656855198
9845,725,168,42,1000.0,4000.0,0.25,0.0,836.2806197984413
9845,725,168,84,1000.0,4000.0,0.25,0.0,1000.0
9845,725,168,126,1000.0,4000.0,0.25,0.0,1000.0
9845,725,168,168,1000.0,4000.0,0.25,0.0,1000.0
9846,650,34,3,1000.0,5000.0,0.2,0.0,422.2587847526028
9846,650,34,8,1000.0,5000.0,0.2,0.0,1000.0
9846,650,34,17,1000.0,5000.0,0.2,0.0,1000.0
9846,650,34,25,1000.0,5000.0,0.2,0.0,1000.0
9846,650,34,34,1000.0,5000.0,0.2,0.0,1000.0
9847,247,101,10,4000.0,1000.0,4.0,0.75,95.30264651165736
9847,247,101,25,4000.0,1000.0,4.0,0.75,238.40036475873495
9847,247,101,50,4000.0,1000.0,4.0,0.75,477.965724248404
9847,247,101,75,4000.0,1000.0,4.0,0.75,718.4206771019125
9847,247,101,101,4000.0,1000.0,4.0,0.75,969.9999999999999
9848,254,173,17,3000.0,1000.0,3.0,0.5,93.97746528054418
9848,254,173,43,3000.0,1000.0,3.0,0.5,238.36225962946835
9848,254,173,86,3000.0,1000.0,3.0,0.5,478.41810110992816
9848,254,173,129,3000.0,1000.0,3.0,0.5,720.67852858969
9848,254,173,173,3000.0,1000.0,3.0,0.5,970.0
9849,313,280,28,2000.0,1000.0,2.0,0.25,97.04885355321709
9849,313,280,70,2000.0,1000.0,2.0,0.25,243.73597973889915
9849,313,280,140,2000.0,1000.0,2.0,0.25,489.41924995894095
9849,313,280,210,2000.0,1000.0,2.0,0.25,733.2857610218934
9849,313,280,280,2000.0,1000.0,2.0,0.25,970.0
9850,583,119,11,1000.0,1000.0,1.0,0.0,87.85576055469801
9850,583,119,29,1000.0,1000.0,1.0,0.0,232.04088216189348
9850,583,119,59,1000.0,1000.0,1.0,0.0,473.8481011718234
9850,583,119,89,1000.0,1000.0,1.0,0.0,719.1942046050671
9850,583,119,119,1000.0,1000.0,1.0,0.0,969.9999999999999
9851,665,106,10,5000.0,1000.0,5.0,1.0,113.39599390255029
9851,665,106,26,5000.0,1000.0,5.0,1.0,287.4754154411827
9851,665,106,53,5000.0,1000.0,5.0,1.0,553.1674410946079
9851,665,106,79,5000.0,1000.0,5.0,1.0,775.4779505897669
9851,665,106,106,5000.0,1000.0,5.0,1.0,970.0
9852,577,141,14,4000.0,1000.0,4.0,0.75,115.40471272944492
9852,577,141,35,4000.0,1000.0,4.0,0.75,282.28231937736484
9852,577,141,70,4000.0,1000.0,4.0,0.75,539.1293634045134
9852,577,141,105,4000.0,1000.0,4.0,0.75,768.2658820249917
9852,577,141,141,4000.0,1000.0,4.0,0.75,970.0
9853,532,33,3,4000.0,1000.0,4.0,0.75,88.1417997006821
9853,532,33,8,4000.0,1000.0,4.0,0.75,235.27155397041628
9853,532,33,16,4000.0,1000.0,4.0,0.75,470.14290920071085
9853,532,33,24,4000.0,1000.0,4.0,0.75,705.335754103711
9853,532,33,33,4000.0,1000.0,4.0,0.75,970.0
9854,720,139,13,1000.0,2000.0,0.5,0.0,165.21138388721315
9854,720,139,34,1000.0,2000.0,0.5,0.0,436.12764693166287
9854,720,139,69,1000.0,2000.0,0.5,0.0,902.6908434287999
9854,720,139,104,1000.0,2000.0,0.5,0.0,1000.0
9854,720,139,139,1000.0,2000.0,0.5,0.0,1000.0
9855,517,127,12,1000.0,3000.0,0.3333333333333333,0.0,267.14381034147374
9855,517,127,31,1000.0,3000.0,0.3333333333333333,0.0,692.3527773704911
9855,517,127,63,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9855,517,127,95,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9855,517,127,127,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9856,730,67,6,1000.0,4000.0,0.25,0.0,331.98380052282215
9856,730,67,16,1000.0,4000.0,0.25,0.0,890.7290556035808
9856,730,67,33,1000.0,4000.0,0.25,0.0,1000.0
9856,730,67,50,1000.0,4000.0,0.25,0.0,1000.0
9856,730,67,67,1000.0,4000.0,0.25,0.0,1000.0
9857,665,202,20,1000.0,5000.0,0.2,0.0,409.9003987605114
9857,665,202,50,1000.0,5000.0,0.2,0.0,1000.0
9857,665,202,101,1000.0,5000.0,0.2,0.0,1000.0
9857,665,202,151,1000.0,5000.0,0.2,0.0,1000.0
9857,665,202,202,1000.0,5000.0,0.2,0.0,1000.0
9858,364,257,25,1000.0,2000.0,0.5,0.0,181.6570827595105
9858,364,257,64,1000.0,2000.0,0.5,0.0,467.2515874688604
9858,364,257,128,1000.0,2000.0,0.5,0.0,942.0434027214698
9858,364,257,192,1000.0,2000.0,0.5,0.0,1000.0
9858,364,257,257,1000.0,2000.0,0.5,0.0,1000.0
9859,270,181,18,3000.0,1000.0,3.0,0.5,95.24093642769843
9859,270,181,45,3000.0,1000.0,3.0,0.5,238.68284712021853
9859,270,181,90,3000.0,1000.0,3.0,0.5,479.4020092385812
9859,270,181,135,3000.0,1000.0,3.0,0.5,722.0418519019513
9859,270,181,181,3000.0,1000.0,3.0,0.5,969.9999999999999
9860,546,212,21,1000.0,4000.0,0.25,0.0,354.7557723309347
9860,546,212,53,1000.0,4000.0,0.25,0.0,900.8900691760755
9860,546,212,106,1000.0,4000.0,0.25,0.0,1000.0
9860,546,212,159,1000.0,4000.0,0.25,0.0,1000.0
9860,546,212,212,1000.0,4000.0,0.25,0.0,1000.0
9861,247,246,24,1000.0,2000.0,0.5,0.0,183.7829153546638
9861,247,246,61,1000.0,2000.0,0.5,0.0,469.2281845838597
9861,247,246,123,1000.0,2000.0,0.5,0.0,953.5265091001467
9861,247,246,184,1000.0,2000.0,0.5,0.0,1000.0
9861,247,246,246,1000.0,2000.0,0.5,0.0,1000.0
9862,292,90,9,1000.0,2000.0,0.5,0.0,191.99866396222598
9862,292,90,22,1000.0,2000.0,0.5,0.0,470.08201355555474
9862,292,90,45,1000.0,2000.0,0.5,0.0,964.3472084503409
9862,292,90,67,1000.0,2000.0,0.5,0.0,1000.0
9862,292,90,90,1000.0,2000.0,0.5,0.0,1000.0
9863,468,346,34,2000.0,1000.0,2.0,0.25,119.862288518687
9863,468,346,86,2000.0,1000.0,2.0,0.25,298.6098686959311
9863,468,346,173,2000.0,1000.0,2.0,0.25,574.4158767713429
9863,468,346,259,2000.0,1000.0,2.0,0.25,802.5231528221973
9863,468,346,346,2000.0,1000.0,2.0,0.25,970.0
9864,253,285,28,1000.0,1000.0,1.0,0.0,92.43089097887045
9864,253,285,71,1000.0,1000.0,1.0,0.0,235.5329827762861
9864,253,285,142,1000.0,1000.0,1.0,0.0,475.07933697761194
9864,253,285,213,1000.0,1000.0,1.0,0.0,718.5231702401444
9864,253,285,285,1000.0,1000.0,1.0,0.0,970.0
9865,236,47,4,1000.0,3000.0,0.3333333333333333,0.0,246.3335249330016
9865,236,47,11,1000.0,3000.0,0.3333333333333333,0.0,677.9925369056822
9865,236,47,23,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9865,236,47,35,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9865,236,47,47,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9866,237,219,21,1000.0,3000.0,0.3333333333333333,0.0,271.87511422289305
9866,237,219,54,1000.0,3000.0,0.3333333333333333,0.0,701.9036378284577
9866,237,219,109,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9866,237,219,164,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9866,237,219,219,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9867,485,111,11,1000.0,1000.0,1.0,0.0,94.81806912106858
9867,485,111,27,1000.0,1000.0,1.0,0.0,233.10965688834352
9867,485,111,55,1000.0,1000.0,1.0,0.0,476.4538180050769
9867,485,111,83,1000.0,1000.0,1.0,0.0,721.8519360697593
9867,485,111,111,1000.0,1000.0,1.0,0.0,970.0
9868,472,401,40,1000.0,2000.0,0.5,0.0,169.9645843247175
9868,472,401,100,1000.0,2000.0,0.5,0.0,426.08302693903687
9868,472,401,200,1000.0,2000.0,0.5,0.0,860.1169612371596
9868,472,401,300,1000.0,2000.0,0.5,0.0,1000.0
9868,472,401,401,1000.0,2000.0,0.5,0.0,1000.0
9869,342,293,29,2000.0,1000.0,2.0,0.25,98.31245499892253
9869,342,293,73,2000.0,1000.0,2.0,0.25,248.28276458323148
9869,342,293,146,2000.0,1000.0,2.0,0.25,496.21143563785546
9869,342,293,219,2000.0,1000.0,2.0,0.25,738.7890062886722
9869,342,293,293,2000.0,1000.0,2.0,0.25,970.0
9870,346,80,8,4000.0,1000.0,4.0,0.75,96.38104109724337
9870,346,80,20,4000.0,1000.0,4.0,0.75,241.2936041554897
9870,346,80,40,4000.0,1000.0,4.0,0.75,483.51309446570207
9870,346,80,60,4000.0,1000.0,4.0,0.75,726.6222731282305
9870,346,80,80,4000.0,1000.0,4.0,0.75,970.0
9871,427,57,5,1000.0,3000.0,0.3333333333333333,0.0,253.301279123973
9871,427,57,14,1000.0,3000.0,0.3333333333333333,0.0,710.1239904467368
9871,427,57,28,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9871,427,57,42,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9871,427,57,57,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9872,223,396,39,1000.0,2000.0,0.5,0.0,180.95430503805775
9872,223,396,99,1000.0,2000.0,0.5,0.0,462.48287497898434
9872,223,396,198,1000.0,2000.0,0.5,0.0,936.337805211476
9872,223,396,297,1000.0,2000.0,0.5,0.0,1000.0
9872,223,396,396,1000.0,2000.0,0.5,0.0,1000.0
9873,353,69,6,1000.0,1000.0,1.0,0.0,83.66549251617296
9873,353,69,17,1000.0,1000.0,1.0,0.0,237.3910424676116
9873,353,69,34,1000.0,1000.0,1.0,0.0,475.798987483821
9873,353,69,51,1000.0,1000.0,1.0,0.0,715.2710087219358
9873,353,69,69,1000.0,1000.0,1.0,0.0,970.0
9874,361,223,22,2000.0,1000.0,2.0,0.25,95.8487233101438
9874,361,223,55,2000.0,1000.0,2.0,0.25,240.35138491457855
9874,361,223,111,2000.0,1000.0,2.0,0.25,485.47308071090544
9874,361,223,167,2000.0,1000.0,2.0,0.25,729.7228187075946
9874,361,223,223,2000.0,1000.0,2.0,0.25,970.0
9875,305,106,10,2000.0,1000.0,2.0,0.25,90.44684556403125
9875,305,106,26,2000.0,1000.0,2.0,0.25,235.60938300217825
9875,305,106,53,2000.0,1000.0,2.0,0.25,481.935186334381
9875,305,106,79,2000.0,1000.0,2.0,0.25,720.6010938870254
9875,305,106,106,2000.0,1000.0,2.0,0.25,970.0000000000001
9876,371,261,26,5000.0,1000.0,5.0,1.0,121.51872222518848
9876,371,261,65,5000.0,1000.0,5.0,1.0,301.42975530369796
9876,371,261,130,5000.0,1000.0,5.0,1.0,584.1637728195543
9876,371,261,195,5000.0,1000.0,5.0,1.0,823.3213242128986
9876,371,261,261,5000.0,1000.0,5.0,1.0,970.0
9877,299,184,18,3000.0,1000.0,3.0,0.5,93.99817660419414
9877,299,184,46,3000.0,1000.0,3.0,0.5,240.91962221949453
9877,299,184,92,3000.0,1000.0,3.0,0.5,483.92293078891873
9877,299,184,138,3000.0,1000.0,3.0,0.5,727.7588848060794
9877,299,184,184,3000.0,1000.0,3.0,0.5,970.0
9878,346,158,15,1000.0,1000.0,1.0,0.0,90.49026492069294
9878,346,158,39,1000.0,1000.0,1.0,0.0,235.94058504215164
9878,346,158,79,1000.0,1000.0,1.0,0.0,480.2532454321299
9878,346,158,118,1000.0,1000.0,1.0,0.0,720.6647261979803
9878,346,158,158,1000.0,1000.0,1.0,0.0,970.0
9879,712,97,9,5000.0,1000.0,5.0,1.0,112.21668781404367
9879,712,97,24,5000.0,1000.0,5.0,1.0,289.2659170611748
9879,712,97,48,5000.0,1000.0,5.0,1.0,551.4738919333506
9879,712,97,72,5000.0,1000.0,5.0,1.0,780.2739406069161
9879,712,97,97,5000.0,1000.0,5.0,1.0,970.0
9880,414,129,12,1000.0,5000.0,0.2,0.0,442.4146243326274
9880,414,129,32,1000.0,5000.0,0.2,0.0,1000.0
9880,414,129,64,1000.0,5000.0,0.2,0.0,1000.0
9880,414,129,96,1000.0,5000.0,0.2,0.0,1000.0
9880,414,129,129,1000.0,5000.0,0.2,0.0,1000.0
9881,308,161,16,5000.0,1000.0,5.0,1.0,96.60651841781264
9881,308,161,40,5000.0,1000.0,5.0,1.0,242.2047654060408
9881,308,161,80,5000.0,1000.0,5.0,1.0,485.46698918317554
9881,308,161,120,5000.0,1000.0,5.0,1.0,728.0158978566147
9881,308,161,161,5000.0,1000.0,5.0,1.0,970.0
9882,755,106,10,1000.0,3000.0,0.3333333333333333,0.0,250.60966670554816
9882,755,106,26,1000.0,3000.0,0.3333333333333333,0.0,658.308354924808
9882,755,106,53,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9882,755,106,79,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9882,755,106,106,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9883,312,235,23,1000.0,2000.0,0.5,0.0,184.1873507352778
9883,312,235,58,1000.0,2000.0,0.5,0.0,466.57091325713844
9883,312,235,117,1000.0,2000.0,0.5,0.0,948.3160828026414
9883,312,235,176,1000.0,2000.0,0.5,0.0,1000.0
9883,312,235,235,1000.0,2000.0,0.5,0.0,1000.0
9884,405,287,28,1000.0,2000.0,0.5,0.0,179.7074736456314
9884,405,287,71,1000.0,2000.0,0.5,0.0,457.76115301266674
9884,405,287,143,1000.0,2000.0,0.5,0.0,930.5203054318788
9884,405,287,215,1000.0,2000.0,0.5,0.0,1000.0
9884,405,287,287,1000.0,2000.0,0.5,0.0,1000.0
9885,593,250,25,3000.0,1000.0,3.0,0.5,147.51309604504686
9885,593,250,62,3000.0,1000.0,3.0,0.5,350.5019009490378
9885,593,250,125,3000.0,1000.0,3.0,0.5,648.9938948594063
9885,593,250,187,3000.0,1000.0,3.0,0.5,868.6764810744891
9885,593,250,250,3000.0,1000.0,3.0,0.5,970.0
9886,574,34,3,1000.0,3000.0,0.3333333333333333,0.0,254.67673420905095
9886,574,34,8,1000.0,3000.0,0.3333333333333333,0.0,679.9085870697444
9886,574,34,17,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9886,574,34,25,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9886,574,34,34,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9887,270,355,35,3000.0,1000.0,3.0,0.5,102.75983534636995
9887,270,355,88,3000.0,1000.0,3.0,0.5,259.1061745742252
9887,270,355,177,3000.0,1000.0,3.0,0.5,521.6909880930424
9887,270,355,266,3000.0,1000.0,3.0,0.5,769.5608051973902
9887,270,355,355,3000.0,1000.0,3.0,0.5,970.0000000000001
9888,434,281,28,1000.0,5000.0,0.2,0.0,446.4046980720931
9888,434,281,70,1000.0,5000.0,0.2,0.0,1000.0
9888,434,281,140,1000.0,5000.0,0.2,0.0,1000.0
9888,434,281,210,1000.0,5000.0,0.2,0.0,1000.0
9888,434,281,281,1000.0,5000.0,0.2,0.0,1000.0
9889,274,288,28,1000.0,3000.0,0.3333333333333333,0.0,271.96941745070257
9889,274,288,72,1000.0,3000.0,0.3333333333333333,0.0,703.1881453921305
9889,274,288,144,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9889,274,288,216,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9889,274,288,288,1000.0,3000.0,0.3333333333333333,0.0,1000.0
9890,571,107,10,2000.0,1000.0,2.0,0.25,91.65085431758133
9890,571,107,26,2000.0,1000.0,2.0,0.25,237.90107810843008
9890,571,107,53,2000.0,1000.0,2.0,0.25,483.1358737652007
9890,571,107,80,2000.0,1000.0,2.0,0.25,726.7845408638929
9890,571,107,107,2000.0,1000.0,2.0,0.25,970.0
9891,667,128,12,1000.0,5000.0,0.2,0.0,421.5908100325044
9891,667,128,32,1000.0,5000.0,0.2,0.0,1000.0
9891,667,128,64,1000.0,5000.0,0.2,0.0,1000.0
9891,667,128,96,1000.0,5000.0,0.2,0.0,1000.0
9891,667,128,128,1000.0,5000.0,0.2,0.0,1000.0
9892,482,260,26,1000.0,1000.0,1.0,0.0,95.54305972012558
9892,482,260,65,1000.0,1000.0,1.0,0.0,238.94748004366173
9892,482,260,130,1000.0,1000.0,1.0,0.0,478.1887153453826
9892,482,260,195,1000.0,1000.0,1.0,0.0,719.3769802873618
9892,482,260,260,1000.0,1000.0,1.0,0.0,970.0000000000001
9893,555,253,25,1000.0,2000.0,0.5,0.0,176.76475249149863
9893,555,253,63,1000.0,2000.0,0.5,0.0,446.99330989544757
9893,555,253,126,1000.0,2000.0,0.5,0.0,904.5742086847075
9893,555,253,189,1000.0,2000.0,0.5,0.0,1000.0
9893,555,253,253,1000.0,2000.0,0.5,0.0,1000.0
9894,593,244,24,1000.0,1000.0,1.0,0.0,93.57989638339303
9894,593,244,61,1000.0,1000.0,1.0,0.0,236.79554343576865
9894,593,244,122,1000.0,1000.0,1.0,0.0,472.5562807223796
9894,593,244,183,1000.0,1000.0,1.0,0.0,713.2761309662147
9894,593,244,244,1000.0,1000.0,1.0,0.0,970.0
9895,449,130,13,3000.0,1000.0,3.0,0.5,98.56001682733229
9895,449,130,32,3000.0,1000.0,3.0,0.5,242.7969707580354
9895,449,130,65,3000.0,1000.0,3.0,0.5,491.36940635011695
9895,449,130,97,3000.0,1000.0,3.0,0.5,729.1601440279098
9895,449,130,130,3000.0,1000.0,3.0,0.5,970.0
9896,286,405,40,1000.0,1000.0,1.0,0.0,92.62400622039625
9896,286,405,101,1000.0,1000.0,1.0,0.0,235.5096743461477
9896,286,405,202,1000.0,1000.0,1.0,0.0,475.4427488901693
9896,286,405,303,1000.0,1000.0,1.0,0.0,718.1949546889334
9896,286,405,405,1000.0,1000.0,1.0,0.0,970.0000000000001
9897,470,402,40,1000.0,1000.0,1.0,0.0,98.11914743017896
9897,470,402,100,1000.0,1000.0,1.0,0.0,244.06239642900997
9897,470,402,201,1000.0,1000.0,1.0,0.0,483.1659183796419
9897,470,402,301,1000.0,1000.0,1.0,0.0,716.6447802373656
9897,470,402,402,1000.0,1000.0,1.0,0.0,970.0
9898,275,402,40,3000.0,1000.0,3.0,0.5,112.27723837510678
9898,275,402,100,3000.0,1000.0,3.0,0.5,281.6566348445033
9898,275,402,201,3000.0,1000.0,3.0,0.5,563.4250356414948
9898,275,402,301,3000.0,1000.0,3.0,0.5,812.7154320455681
9898,275,402,402,3000.0,1000.0,3.0,0.5,970.0
9899,334,211,21,4000.0,1000.0,4.0,0.75,99.75417464451667
9899,334,211,52,4000.0,1000.0,4.0,0.75,247.31948573370252
9899,334,211,105,4000.0,1000.0,4.0,0.75,498.2663106508362
9899,334,211,158,4000.0,1000.0,4.0,0.75,742.0918801174128
9899,334,211,211,4000.0,1000.0,4.0,0.75,970.0000000000001
9900,539,218,21,1000.0,2000.0,0.5,0.0,176.11991742297363
9900,539,218,54,1000.0,2000.0,0.5,0.0,454.62192026163615
9900,539,218,109,1000.0,2000.0,0.5,0.0,926.8852358380658
9900,539,218,163,1000.0,2000.0,0.5,0.0,1000.0
9900,539,218,218,1000.0,2000.0,0.5,0.0,1000.0
9901,547,24,2,3000.0,1000.0,3.0,0.5,80.67122051399589
9901,547,24,6,3000.0,1000.0,3.0,0.5,242.12709701607346
9901,547,24,12,3000.0,1000.0,3.0,0.5,484.4012842885265
9901,547,24,18,3000.0,1000.0,3.0,0.5,727.1917183562243
9901,547,24,24,3000.0,1000.0,3.0,0.5,970.0
9902,713,157,15,1000.0,5000.0,0.2,0.0,403.17385285757973
9902,713,157,39,1000.0,5000.0,0.2,0.0,1000.0
9902,713,157,78,1000.0,5000.0,0.2,0.0,1000.0
9902,713,157,117,1000.0,5000.0,0.2,0.0,1000.0
9902,713,157,157,1000.0,5000.0,0.2,0.0,1000.0
9903,532,261,26,3000.0,1000.0,3.0,0.5,136.67405673643316
9903,532,261,65,3000.0,1000.0,3.0,0.5,331.3399043575797
9903,532,261,130,3000.0,1000.0,3.0,0.5,615.232857681584
9903,532,261,195,3000.0,1000.0,3.0,0.5,835.4946406809207
9903,532,261,261,3000.0,1000.0,3.0,0.5,970.0000000000001
9904,306,61,6,3000.0,1000.0,3.0,0.5,94.7802074459208
9904,306,61,15,3000.0,1000.0,3.0,0.5,237.16057843120893
9904,306,61,30,3000.0,1000.0,3.0,0.5,475.1968955987143
9904,306,61,45,3000.0,1000.0,3.0,0.5,714.194468966994
9904,306,61,61,3000.0,1000.0,3.0,0.5,970.0
9905,746,58,5,4000.0,1000.0,4.0,0.75,87.30133239258895
9905,746,58,14,4000.0,1000.0,4.0,0.75,243.55687864743803
9905,746,58,29,4000.0,1000.0,4.0,0.75,498.85850949262993
9905,746,58,43,4000.0,1000.0,4.0,0.75,729.8531864914884
9905,746,58,58,4000.0,1000.0,4.0,0.75,970.0000000000001
9906,455,114,11,1000.0,1000.0,1.0,0.0,92.29453763988049
9906,455,114,28,1000.0,1000.0,1.0,0.0,235.49394541499953
9906,455,114,57,1000.0,1000.0,1.0,0.0,481.03352839746344
9906,455,114,85,1000.0,1000.0,1.0,0.0,719.9959982987547
9906,455,114,114,1000.0,1000.0,1.0,0.0,970.0
9907,711,80,8,1000.0,1000.0,1.0,0.0,93.73399760767906
9907,711,80,20,1000.0,1000.0,1.0,0.0,235.2574821279098
9907,711,80,40,1000.0,1000.0,1.0,0.0,474.3823406129341
9907,711,80,60,1000.0,1000.0,1.0,0.0,718.8539469574778
9907,711,80,80,1000.0,1000.0,1.0,0.0,970.0
9908,553,281,28,2000.0,1000.0,2.0,0.25,120.17821338308885
9908,553,281,70,2000.0,1000.0,2.0,0.25,293.0968223778223
9908,553,281,140,2000.0,1000.0,2.0,0.25,557.3834040595216
9908,553,281,210,2000.0,1000.0,2.0,0.25,786.5009155519333
9908,553,281,281,2000.0,1000.0,2.0,0.25,970.0
9909,456,236,23,3000.0,1000.0,3.0,0.5,110.44237051231299
9909,456,236,59,3000.0,1000.0,3.0,0.5,280.2999196894258
9909,456,236,118,3000.0,1000.0,3.0,0.5,545.1309369267587
9909,456,236,177,3000.0,1000.0,3.0,0.5,779.3418053049082
9909,456,236,236,3000.0,1000.0,3.0,0.5,969.9999999999999
9910,405,289,28,4000.0,1000.0,4.0,0.75,126.85085932056123
9910,405,289,72,4000.0,1000.0,4.0,0.75,321.2755522523151
9910,405,289,144,4000.0,1000.0,4.0,0.75,616.9598200930978
9910,405,289,216,4000.0,1000.0,4.0,0.75,850.04746677697
9910,405,289,289,4000.0,1000.0,4.0,0.75,969.9999999999999
9911,398,394,39,4000.0,1000.0,4.0,0.75,184.90336059445593
9911,398,394,98,4000.0,1000.0,4.0,0.75,455.93023093556764
9911,398,394,197,4000.0,1000.0,4.0,0.75,851.8521989081783
9911,398,394,295,4000.0,1000.0,4.0,0.75,1070.3128933334146
9911,398,394,394,4000.0,1000.0,4.0,0.75,970.0
9912,560,335,33,1000.0,2000.0,0.5,0.0,165.96709759007211
9912,560,335,83,1000.0,2000.0,0.5,0.0,417.7287270464454
9912,560,335,167,1000.0,2000.0,0.5,0.0,851.1618577757393
9912,560,335,251,1000.0,2000.0,0.5,0.0,1000.0
9912,560,335,335,1000.0,2000.0,0.5,0.0,1000.0
